RACEID,CONSTRUCTORID,DATE,Q1,Q2,Q3,SPRINT Y/N,MS RACE,STATUS SPRINT,STATUS RACE,DRIVER LAST POSITION,WINS SEASON,WINS CAREER,YEARS OF EXPERIENCE,POINTS BEFORE GP,AGE
967,4,2016-11-13,73259.0,73258.0,,N,\N,,130,17,0,0,0,1.0,25
968,4,2016-11-27,101775.0,101820.0,,N,\N,,11,18,0,0,0,1.0,25
969,4,2017-03-26,88244.0,,,N,\N,,23,18,0,0,1,1.0,26
970,4,2017-04-09,95279.0,,,N,\N,,11,19,0,0,1,0.0,26
971,4,2017-04-16,91458.0,90899.0,91074.0,N,\N,,11,17,0,0,1,0.0,26
972,4,2017-04-30,96462.0,,,N,\N,,4,17,0,0,1,0.0,26
973,4,2017-05-14,82401.0,,,N,\N,,12,18,0,0,1,0.0,26
974,4,2017-05-28,74696.0,,,N,6307077,,1,20,0,0,1,0.0,26
975,4,2017-06-11,73990.0,74293.0,,N,\N,,11,16,0,0,1,0.0,26
976,4,2017-06-25,,,,N,\N,,131,17,0,0,1,0.0,26
977,4,2017-07-09,66345.0,,,N,\N,,11,18,0,0,1,0.0,26
978,4,2017-07-16,101404.0,90193.0,,N,\N,,9,18,0,0,1,0.0,26
979,4,2017-07-30,78699.0,78415.0,,N,\N,,11,18,0,0,1,0.0,26
980,4,2017-08-27,105447.0,104685.0,,N,5136059,,1,19,0,0,1,0.0,26
981,4,2017-09-03,100646.0,,,N,\N,,5,19,0,0,1,0.0,26
982,4,2017-09-17,102472.0,102107.0,,N,7430803,,1,19,0,0,1,0.0,26
983,4,2017-10-01,92576.0,92100.0,,N,\N,,11,16,0,0,1,8.0,26
984,4,2017-10-08,90516.0,90022.0,,N,\N,,11,17,0,0,1,8.0,26
948,209,2016-03-20,89642.0,,,N,\N,,11,0,0,0,0,0.0,21
949,209,2016-04-03,92806.0,,,N,\N,,11,16,0,0,0,0.0,21
950,209,2016-04-17,,,,N,\N,,11,18,0,0,0,0.0,21
951,209,2016-05-01,99399.0,,,N,\N,,12,20,0,0,0,0.0,21
952,209,2016-05-15,85745.0,,,N,\N,,11,20,0,0,0,0.0,21
953,209,2016-05-29,77452.0,,,N,\N,,12,21,0,0,0,0.0,21
954,209,2016-06-12,75599.0,,,N,\N,,12,21,0,0,0,0.0,21
955,209,2016-06-19,105750.0,,,N,\N,,23,21,0,0,0,0.0,21
956,209,2016-07-03,67565.0,67700.0,,N,\N,,11,22,0,0,0,0.0,21
957,209,2016-07-10,93151.0,,,N,\N,,20,17,0,0,0,1.0,21
958,209,2016-07-24,107343.0,,,N,\N,,12,17,0,0,0,1.0,21
959,209,2016-07-31,76717.0,,,N,\N,,12,17,0,0,0,1.0,21
960,209,2016-08-28,108554.0,109320.0,,N,\N,,130,17,0,0,0,1.0,21
961,209,2016-09-04,83760.0,83315.0,,N,\N,,44,17,0,0,0,1.0,21
962,209,2016-09-18,107667.0,,,N,\N,,11,17,0,0,0,1.0,21
963,209,2016-10-02,96587.0,,,N,\N,,11,17,0,0,0,1.0,21
964,209,2016-10-09,93561.0,,,N,\N,,11,18,0,0,0,1.0,21
965,209,2016-10-23,98548.0,,,N,\N,,11,18,0,0,0,1.0,22
966,209,2016-10-30,81363.0,81785.0,,N,\N,,4,18,0,0,0,1.0,22
967,209,2016-11-13,73427.0,,,N,10921833,,1,18,0,0,0,1.0,22
968,209,2016-11-27,101886.0,101995.0,,N,\N,,11,19,0,0,0,1.0,22
971,15,2017-04-16,91995.0,91414.0,,N,\N,,11,19,0,0,1,1.0,22
972,15,2017-04-30,97332.0,,,N,\N,,12,15,0,0,1,0.0,22
973,15,2017-05-14,82327.0,81803.0,,N,\N,,11,15,0,0,1,0.0,22
974,15,2017-05-28,75159.0,,,N,\N,,4,13,0,0,1,4.0,22
975,15,2017-06-11,74810.0,,,N,\N,,12,14,0,0,1,4.0,22
976,15,2017-06-25,104317.0,104603.0,,N,7524666,,1,14,0,0,1,4.0,22
977,15,2017-07-09,67011.0,,,N,\N,,11,15,0,0,1,5.0,22
978,15,2017-07-16,102593.0,,,N,\N,,11,15,0,0,1,5.0,22
979,15,2017-07-30,79839.0,,,N,\N,,12,15,0,0,1,5.0,22
980,15,2017-08-27,107679.0,,,N,\N,,4,16,0,0,1,5.0,22
981,15,2017-09-03,101875.0,,,N,\N,,12,16,0,0,1,5.0,22
982,15,2017-09-17,105059.0,,,N,\N,,12,16,0,0,1,5.0,22
983,15,2017-10-01,93483.0,,,N,\N,,11,18,0,0,1,5.0,22
984,15,2017-10-08,91885.0,,,N,\N,,12,18,0,0,1,5.0,22
985,15,2017-10-22,97179.0,,,N,\N,,4,18,0,0,1,5.0,23
986,15,2017-10-29,79333.0,,,N,\N,,12,18,0,0,1,5.0,23
987,15,2017-11-12,70678.0,,,N,\N,,11,18,0,0,1,5.0,23
988,15,2017-11-26,99930.0,,,N,\N,,11,18,0,0,1,5.0,23
948,209,2016-03-20,89627.0,,,N,\N,,26,0,0,0,0,0.0,23
949,209,2016-04-03,94190.0,,,N,\N,,11,19,0,0,0,0.0,23
950,209,2016-04-17,100264.0,,,N,\N,,11,21,0,0,0,0.0,23
951,209,2016-05-01,99463.0,,,N,\N,,4,23,0,0,0,0.0,23
952,209,2016-05-15,85939.0,,,N,\N,,11,23,0,0,0,0.0,23
953,209,2016-05-29,77295.0,,,N,\N,,14,23,0,0,0,0.0,23
954,209,2016-06-12,77052.0,,,N,\N,,12,23,0,0,0,0.0,23
955,209,2016-06-19,105665.0,,,N,\N,,12,23,0,0,0,0.0,23
956,209,2016-07-03,68026.0,,,N,\N,,11,23,0,0,0,0.0,23
957,209,2016-07-10,93098.0,,,N,\N,,20,23,0,0,0,0.0,23
958,209,2016-07-24,110189.0,,,N,\N,,12,23,0,0,0,0.0,23
959,209,2016-07-31,76977.0,,,N,\N,,12,23,0,0,0,0.0,23
949,1,2016-04-03,92472.0,91934.0,,N,\N,,11,0,0,0,0,0.0,24
969,1,2017-03-26,86858.0,,,N,\N,,12,13,0,0,1,1.0,24
970,1,2017-04-09,95023.0,,,N,\N,,32,13,0,0,1,0.0,25
971,1,2017-04-16,92313.0,,,N,\N,,131,16,0,0,1,0.0,25
972,1,2017-04-30,97070.0,,,N,\N,,11,18,0,0,1,0.0,25
973,1,2017-05-14,82532.0,,,N,\N,,4,19,0,0,1,0.0,25
974,1,2017-05-28,73476.0,73249.0,,N,\N,,3,21,0,0,1,0.0,25
975,1,2017-06-11,74182.0,,,N,\N,,11,21,0,0,1,0.0,25
976,1,2017-06-25,105030.0,,,N,7527733,,1,21,0,0,1,0.0,25
977,1,2017-07-09,66316.0,65741.0,,N,\N,,11,20,0,0,1,0.0,25
978,1,2017-07-16,100011.0,90105.0,89418.0,N,\N,,11,20,0,0,1,0.0,25
979,1,2017-07-30,78479.0,78000.0,77894.0,N,\N,,11,20,0,0,1,0.0,25
980,1,2017-08-27,105441.0,,,N,5139898,,1,18,0,0,1,1.0,25
981,1,2017-09-03,98767.0,97471.0,99157.0,N,\N,,5,18,0,0,1,1.0,25
982,1,2017-09-17,102222.0,101227.0,101398.0,N,7433932,,1,18,0,0,1,1.0,25
983,1,2017-10-01,92838.0,91848.0,91582.0,N,\N,,11,17,0,0,1,7.0,25
984,1,2017-10-08,90654.0,89778.0,,N,\N,,11,14,0,0,1,13.0,25
985,1,2017-10-22,96286.0,95641.0,,N,\N,,11,15,0,0,1,13.0,25
986,1,2017-10-29,78578.0,,,N,\N,,11,15,0,0,1,13.0,25
987,1,2017-11-12,70286.0,70116.0,,N,\N,,3,15,0,0,1,13.0,25
988,1,2017-11-26,98777.0,98808.0,,N,\N,,11,16,0,0,1,13.0,25
989,1,2018-03-25,84073.0,83853.0,,N,5408204,,1,16,0,0,2,13.0,25
990,1,2018-04-08,90479.0,90525.0,,N,\N,,11,9,0,0,2,2.0,26
991,1,2018-04-15,93824.0,93505.0,,N,5785753,,1,11,0,0,2,6.0,26
992,1,2018-04-29,104489.0,,,N,6238443,,1,11,0,0,2,6.0,26
993,1,2018-05-13,78885.0,78323.0,,N,\N,,6,14,0,0,2,8.0,26
994,1,2018-05-27,72463.0,72440.0,,N,\N,,11,14,0,0,2,8.0,26
995,1,2018-06-10,72998.0,72865.0,,N,\N,,12,15,0,0,2,8.0,26
996,1,2018-06-24,93162.0,,,N,\N,,11,15,0,0,2,8.0,26
997,1,2018-07-01,65271.0,,,N,\N,,130,15,0,0,2,8.0,26
998,1,2018-07-08,89096.0,,,N,5285558,,1,16,0,0,2,8.0,26
999,1,2018-07-22,74401.0,,,N,5596462,,1,16,0,0,2,8.0,26
1000,1,2018-07-29,78782.0,,,N,\N,,6,16,0,0,2,8.0,26
1001,1,2018-08-26,105307.0,,,N,\N,,11,16,0,0,2,8.0,26
1002,1,2018-09-02,82085.0,,,N,\N,,11,16,0,0,2,8.0,26
1003,1,2018-09-16,99864.0,,,N,\N,,11,16,0,0,2,8.0,26
1004,1,2018-09-30,95977.0,,,N,\N,,12,16,0,0,2,8.0,26
1005,1,2018-10-07,91041.0,,,N,\N,,11,16,0,0,2,8.0,26
1006,1,2018-10-21,95735.0,,,N,\N,,11,16,0,0,2,8.0,26
1007,1,2018-10-28,76966.0,,,N,\N,,12,16,0,0,2,8.0,26
1008,1,2018-11-11,69601.0,,,N,\N,,11,16,0,0,2,12.0,26
1009,1,2018-11-25,98577.0,,,N,\N,,11,16,0,0,2,12.0,26
960,209,2016-08-28,109050.0,,,N,\N,,11,0,0,0,0,0.0,19
961,209,2016-09-04,,,,N,\N,,12,24,0,0,0,0.0,19
962,209,2016-09-18,108296.0,,,N,\N,,12,24,0,0,0,0.0,20
963,209,2016-10-02,96451.0,,,N,\N,,11,24,0,0,0,0.0,20
964,209,2016-10-09,93353.0,,,N,\N,,11,24,0,0,0,0.0,20
965,209,2016-10-23,98806.0,,,N,\N,,12,24,0,0,0,0.0,20
966,209,2016-10-30,81881.0,,,N,\N,,12,24,0,0,0,0.0,20
967,209,2016-11-13,73432.0,,,N,10907144,,1,24,0,0,0,0.0,20
968,209,2016-11-27,102286.0,,,N,\N,,11,23,0,0,0,0.0,20
969,10,2017-03-26,86009.0,85568.0,,N,\N,,11,23,0,0,1,0.0,20
970,10,2017-04-09,95496.0,,,N,\N,,11,10,0,0,1,1.0,20
971,10,2017-04-16,91774.0,91684.0,,N,5729085,,1,12,0,0,1,2.0,20
972,10,2017-04-30,95372.0,95729.0,95430.0,N,5383747,,1,12,0,0,1,3.0,20
973,10,2017-05-14,81901.0,81148.0,81272.0,N,\N,,11,10,0,0,1,9.0,20
974,10,2017-05-28,74101.0,,,N,6308065,,1,8,0,0,1,19.0,20
975,10,2017-06-11,73520.0,73320.0,73135.0,N,5625870,,1,10,0,0,1,19.0,20
976,10,2017-06-25,103051.0,102751.0,102186.0,N,7465871,,1,8,0,0,1,27.0,20
977,10,2017-07-09,66033.0,65550.0,65674.0,N,\N,,11,8,0,0,1,35.0,20
978,10,2017-07-16,99738.0,89701.0,89074.0,N,\N,,11,8,0,0,1,39.0,20
979,10,2017-07-30,78843.0,78495.0,,N,\N,,11,8,0,0,1,43.0,20
980,10,2017-08-27,105277.0,105006.0,105369.0,N,5120974,,1,8,0,0,1,45.0,20
981,10,2017-09-03,98775.0,97580.0,97719.0,N,4603840,,1,8,0,0,1,47.0,20
982,10,2017-09-17,103626.0,102760.0,,N,7448339,,1,8,0,0,1,55.0,20
983,10,2017-10-01,92527.0,91651.0,91478.0,N,\N,,11,8,0,0,1,56.0,21
984,10,2017-10-08,90115.0,89199.0,89111.0,N,5318982,,1,8,0,0,1,57.0,21
985,10,2017-10-22,95849.0,95113.0,94647.0,N,5721971,,1,8,0,0,1,65.0,21
986,10,2017-10-29,78336.0,77827.0,77437.0,N,\N,,11,8,0,0,1,73.0,21
987,10,2017-11-12,70168.0,69830.0,,N,\N,,3,8,0,0,1,83.0,21
988,10,2017-11-26,98896.0,98392.0,98397.0,N,5752973,,1,8,0,0,1,83.0,21
989,10,2018-03-25,84503.0,84786.0,,N,5433561,,1,8,0,0,2,87.0,21
990,10,2018-04-08,90338.0,90009.0,89874.0,N,\N,,11,12,0,0,2,0.0,21
991,10,2018-04-15,93585.0,93057.0,,N,5780430,,1,14,0,0,2,1.0,21
992,10,2018-04-29,103021.0,102967.0,102523.0,N,\N,,4,14,0,0,2,1.0,21
993,10,2018-05-13,78813.0,78696.0,,N,\N,,44,17,0,0,2,1.0,21
994,10,2018-05-27,73028.0,72188.0,72061.0,N,6198474,,1,17,0,0,2,1.0,21
995,10,2018-06-10,72577.0,72141.0,72084.0,N,\N,,11,13,0,0,2,9.0,21
996,10,2018-06-24,92786.0,92075.0,,N,\N,,4,13,0,0,2,11.0,21
997,10,2018-07-01,65148.0,64845.0,,N,\N,,11,13,0,0,2,11.0,21
998,10,2018-07-08,88279.0,87843.0,88194.0,N,5279714,,1,12,0,0,2,19.0,21
999,10,2018-07-22,73720.0,,,N,5581595,,1,11,0,0,2,25.0,21
1000,10,2018-07-29,79142.0,,,N,\N,,11,11,0,0,2,29.0,21
1001,10,2018-08-26,104003.0,103302.0,121851.0,N,5093996,,1,12,0,0,2,29.0,21
1002,10,2018-09-02,81570.0,81315.0,81099.0,N,4672245,,1,11,0,0,2,37.0,21
1003,10,2018-09-16,98912.0,98534.0,98365.0,N,\N,,4,10,0,0,2,45.0,21
1004,10,2018-09-30,94290.0,93596.0,93413.0,N,\N,,11,11,0,0,2,45.0,22
1005,10,2018-10-07,89899.0,89538.0,90126.0,N,5325117,,1,11,0,0,2,47.0,22
1006,10,2018-10-21,94876.0,94522.0,94145.0,N,5757931,,2,11,0,0,2,49.0,22
1007,10,2018-10-28,76252.0,76844.0,,N,\N,,12,11,0,0,2,49.0,22
1008,10,2018-11-11,69264.0,68770.0,,N,\N,,11,11,0,0,2,49.0,22
1009,10,2018-11-25,96936.0,96814.0,96540.0,N,\N,,5,11,0,0,2,49.0,22
1031,4,2020-07-05,64933.0,64643.0,,N,5473195,,1,12,0,0,4,49.0,23
1032,4,2020-07-12,79687.0,78764.0,80922.0,N,\N,,25,8,0,0,4,4.0,23
1033,4,2020-07-19,75719.0,75742.0,,N,\N,,11,11,0,0,4,4.0,23
1034,4,2020-08-02,86396.0,86252.0,86209.0,N,5308220,,1,13,0,0,4,4.0,23
1035,4,2020-08-09,87278.0,87011.0,,N,4846766,,1,11,0,0,4,12.0,23
1036,4,2020-08-16,77765.0,77567.0,,N,\N,,11,10,0,0,4,16.0,23
1037,4,2020-08-30,103505.0,102534.0,102396.0,N,5089411,,1,12,0,0,4,16.0,23
1038,4,2020-09-06,80747.0,80234.0,,N,6444747,,1,10,0,0,4,26.0,23
1039,4,2020-09-13,76825.0,76297.0,,N,\N,,23,12,0,0,4,30.0,23
1040,4,2020-09-27,93557.0,93196.0,92624.0,N,5708370,,1,12,0,0,4,30.0,24
1041,4,2020-10-11,87086.0,86364.0,86242.0,N,\N,,6,12,0,0,4,36.0,24
1042,4,2020-10-25,77775.0,77614.0,,N,\N,,11,12,0,0,4,36.0,24
1043,4,2020-11-01,75352.0,75201.0,,N,\N,,6,12,0,0,4,40.0,24
1044,4,2020-11-15,126115.0,113657.0,112622.0,N,\N,,11,12,0,0,4,40.0,24
1045,4,2020-11-29,89203.0,88937.0,88419.0,N,7210318,,1,12,0,0,4,40.0,24
1046,4,2020-12-06,54309.0,53995.0,,N,5485632,,1,12,0,0,4,42.0,24
1047,4,2020-12-13,96783.0,96359.0,,N,5889714,,1,12,0,0,4,60.0,24
1051,214,2021-11-21,82565.0,82012.0,82028.0,N,5149041,,1,12,0,0,5,62.0,25
1052,214,2021-03-28,91724.0,,,N,\N,,11,11,0,0,5,60.0,24
1053,214,2021-04-18,75385.0,75117.0,75210.0,N,7420302,,1,13,0,0,5,0.0,24
1054,214,2021-05-02,79092.0,78586.0,79042.0,N,5735170,,1,12,0,0,5,2.0,24
1055,214,2021-05-09,78281.0,77743.0,77580.0,N,\N,,11,9,0,0,5,8.0,24
1056,214,2021-05-23,71740.0,71486.0,,N,\N,,11,9,0,0,5,10.0,24
1057,214,2021-06-06,102426.0,102273.0,,N,\N,,101,10,0,0,5,12.0,24
1058,214,2021-06-27,65217.0,,,N,\N,,11,12,0,0,5,12.0,24
1059,214,2021-06-20,92139.0,91736.0,,N,\N,,11,13,0,0,5,12.0,24
1060,214,2021-07-04,65051.0,,,N,\N,,4,12,0,0,5,12.0,24
1061,214,2021-07-18,87415.0,87340.0,,Y,7179446,1.0,1,13,0,0,5,12.0,24
1062,214,2021-08-01,77367.0,76766.0,76653.0,N,7483199,,1,13,0,0,5,14.0,24
1063,214,2021-08-29,121824.0,117354.0,123513.0,N,218650,,1,10,1,1,5,39.0,24
1064,214,2021-09-05,70179.0,69919.0,69933.0,N,\N,,11,10,1,1,5,42.0,24
1065,214,2021-09-12,81500.0,81103.0,,Y,4935233,1.0,1,11,1,1,5,44.0,24
1066,214,2021-09-26,108099.0,106070.0,105865.0,N,\N,,11,11,1,1,5,45.0,25
1067,214,2021-10-10,85422.0,84842.0,,N,\N,,11,11,1,1,5,45.0,25
1069,214,2021-10-24,95747.0,95377.0,,N,\N,,26,11,1,1,5,46.0,25
1070,214,2021-11-07,78126.0,78405.0,,N,\N,,11,11,1,1,5,46.0,25
1071,214,2021-11-14,69430.0,69189.0,,Y,\N,1.0,11,11,1,1,5,46.0,25
1072,214,2021-12-05,88752.0,88574.0,88647.0,N,7602751,,1,11,1,1,5,50.0,25
1073,214,2021-12-12,83764.0,83420.0,83389.0,N,5481371,,1,11,1,1,5,72.0,25
1074,214,2022-03-20,92041.0,91782.0,,N,5873007,,1,11,0,1,6,74.0,25
1075,214,2022-03-27,90093.0,89584.0,89068.0,N,5115310,,1,7,0,1,6,6.0,25
1076,214,2022-04-10,79605.0,79136.0,79061.0,N,5328231,,1,6,0,1,6,14.0,25
1077,214,2022-04-24,82338.0,,,Y,\N,1.0,11,7,0,1,6,20.0,25
1078,214,2022-05-08,,,,N,5692644,,1,9,0,1,6,20.0,25
1079,214,2022-05-22,80880.0,80638.0,,N,5915872,,1,9,0,1,6,24.0,25
1080,214,2022-05-29,72848.0,72528.0,73047.0,N,7045909,,1,9,0,1,6,30.0,25
1081,214,2022-06-12,103903.0,103585.0,,N,5754125,,1,9,0,1,6,30.0,25
1082,214,2022-06-19,93012.0,86135.0,83529.0,N,5805647,,1,9,0,1,6,31.0,25
1083,214,2022-07-03,101730.0,105190.0,,N,\N,,48,9,0,1,6,39.0,25
1084,214,2022-07-10,66468.0,65993.0,65726.0,Y,5132748,1.0,1,9,0,1,6,39.0,25
1085,214,2022-07-24,93346.0,93048.0,,N,5459071,,1,8,0,1,6,52.0,25
1086,214,2022-07-31,78866.0,78216.0,78018.0,N,\N,,11,8,0,1,6,56.0,25
1087,214,2022-08-28,106039.0,105475.0,105180.0,N,5228534,,1,8,0,1,6,58.0,25
1088,214,2022-09-04,71748.0,71605.0,,N,5823890,,1,8,0,1,6,64.0,25
1089,214,2022-09-11,82166.0,82130.0,,N,4835834,,1,8,0,1,6,66.0,25
1091,214,2022-10-02,116337.0,,,N,\N,,5,8,0,1,6,66.0,26
1092,214,2022-10-09,90696.0,90357.0,90165.0,N,3743689,,1,8,0,1,6,66.0,26
1093,214,2022-10-23,97068.0,,,N,6204562,,1,8,0,1,6,78.0,26
1094,214,2022-10-30,79945.0,79081.0,79010.0,N,\N,,11,8,0,1,6,78.0,26
1095,214,2022-11-13,74663.0,71587.0,72425.0,Y,5932734,1.0,1,8,0,1,6,82.0,26
1096,214,2022-11-20,85735.0,85007.0,84830.0,N,5323154,,1,8,0,1,6,86.0,26
1098,214,2023-03-05,91508.0,90914.0,90984.0,N,\N,,26,8,0,1,7,92.0,26
1099,214,2023-03-19,89707.0,89255.0,89078.0,N,4927726,,1,18,0,1,7,0.0,26
1100,214,2023-04-02,77770.0,77768.0,,N,\N,,4,10,0,1,7,4.0,26
1101,214,2023-04-30,102622.0,101798.0,,Y,5660230,1.0,1,12,0,1,7,4.0,26
1102,214,2023-05-07,87872.0,87444.0,87935.0,N,5316364,,1,13,0,1,7,4.0,26
1104,214,2023-05-28,72967.0,72248.0,71553.0,N,6568970,,1,12,0,1,7,6.0,26
1105,214,2023-06-04,73433.0,73001.0,73083.0,N,5347182,,1,9,0,1,7,21.0,26
1106,214,2023-06-18,82114.0,80406.0,87945.0,N,5700040,,1,9,0,1,7,25.0,26
1107,214,2023-07-02,65729.0,65453.0,,Y,\N,1.0,11,9,0,1,7,29.0,26
1108,214,2023-07-09,89700.0,88956.0,,N,\N,,44,9,0,1,7,31.0,26
1109,214,2023-07-23,78854.0,77841.0,,N,\N,,130,10,0,1,7,31.0,26
1110,214,2023-07-30,119634.0,116372.0,,Y,5025169,1.0,1,10,0,1,7,31.0,26
1111,214,2023-08-27,82110.0,,,N,8662757,,1,10,0,1,7,35.0,26
1112,214,2023-09-03,82548.0,,,N,\N,,38,11,0,1,7,36.0,26
1113,214,2023-09-17,92369.0,92089.0,91673.0,N,\N,,6,11,0,1,7,36.0,26
1114,214,2023-09-24,90960.0,90586.0,,N,5538099,,1,12,0,1,7,36.0,27
1115,214,2023-10-08,85711.0,84928.0,84763.0,Y,5321558,31.0,1,12,0,1,7,38.0,27
1116,214,2023-10-22,96131.0,95413.0,95154.0,Y,\N,1.0,130,12,0,1,7,44.0,27
1117,214,2023-10-29,79080.0,,,N,7413693,,1,12,0,1,7,44.0,27
1118,214,2023-11-05,70763.0,70562.0,,Y,\N,1.0,11,12,0,1,7,45.0,27
1119,214,2023-11-19,94834.0,,,N,5366954,,1,12,0,1,7,46.0,27
1120,214,2023-11-26,84565.0,84391.0,,N,5288997,,1,12,0,1,7,58.0,27
1121,214,2024-03-02,90793.0,,,N,\N,,11,12,0,1,8,58.0,27
1122,214,2024-03-09,89475.0,,,N,\N,,11,17,0,1,8,0.0,27
1123,214,2024-03-24,77617.0,77697.0,,N,\N,,11,17,0,1,8,0.0,27
1124,214,2024-04-07,89811.0,89816.0,,N,\N,,11,18,0,1,8,0.0,27
1125,214,2024-04-21,95356.0,95223.0,,Y,6115366,1.0,1,18,0,1,8,0.0,27
1126,214,2024-05-05,88209.0,88371.0,,Y,5489622,1.0,1,16,0,1,8,0.0,27
1127,214,2024-05-19,76361.0,75906.0,,N,\N,,11,15,0,1,8,1.0,27
1128,214,2024-05-26,71887.0,71285.0,,N,\N,,4,15,0,1,8,1.0,27
1129,214,2024-06-09,73435.0,,,N,6378240,,1,16,0,1,8,1.0,27
1130,214,2024-06-23,72691.0,72109.0,72125.0,N,5372116,,1,17,0,1,8,2.0,27
1131,214,2024-06-30,65574.0,65274.0,65883.0,Y,5131123,1.0,1,16,0,1,8,3.0,27
1132,214,2024-07-07,94557.0,,,N,\N,,12,17,0,1,8,3.0,27
1133,214,2024-07-21,78049.0,,,N,\N,,11,18,0,1,8,3.0,27
1134,214,2024-07-28,115417.0,114460.0,114810.0,N,4849592,,1,18,0,1,8,3.0,27
1135,214,2024-08-25,71995.0,,,N,\N,,11,17,0,1,8,5.0,27
1136,214,2024-09-01,80764.0,80766.0,,N,\N,,11,17,0,1,8,5.0,27
1137,214,2024-09-15,104504.0,,,N,\N,,11,18,0,1,8,5.0,27
1138,214,2024-09-22,90958.0,90769.0,,N,\N,,11,18,0,1,8,5.0,28
1139,214,2024-10-20,93986.0,93597.0,,Y,\N,1.0,11,18,0,1,8,5.0,28
1140,214,2024-10-27,77617.0,,,N,\N,,11,19,0,1,8,5.0,28
1141,214,2024-11-03,89171.0,86206.0,84475.0,Y,7633907,1.0,1,19,0,1,8,5.0,28
1142,214,2024-11-23,93968.0,93221.0,,N,\N,,11,14,0,1,8,23.0,28
1143,214,2024-12-01,82714.0,,,Y,\N,1.0,4,14,0,1,8,23.0,28
1145,210,2025-03-16,77147.0,,,N,6159465,,1,14,0,1,9,23.0,28
1146,210,2025-03-23,91876.0,91625.0,,Y,5504995,1.0,1,13,0,1,9,0.0,28
1147,210,2025-04-06,88696.0,,,N,5010421,,1,7,0,1,9,10.0,28
1148,210,2025-04-13,91594.0,,,N,5783679,,1,9,0,1,9,10.0,28
1149,210,2025-04-20,89092.0,,,N,4966481,,1,9,0,1,9,14.0,28
1150,210,2025-05-04,87450.0,86967.0,86824.0,Y,5413593,1.0,1,9,0,1,9,14.0,28
1151,210,2025-05-18,76613.0,,,N,\N,,5,9,0,1,9,14.0,28
1152,210,2025-05-25,71839.0,71262.0,70942.0,N,\N,,11,9,0,1,9,14.0,28
1153,210,2025-06-01,73201.0,,,N,5609572,,1,9,0,1,9,20.0,28
1154,210,2025-06-15,72378.0,72634.0,,N,\N,,11,10,0,1,9,20.0,28
1155,210,2025-06-29,65364.0,,,N,\N,,11,9,0,1,9,22.0,28
1156,210,2025-07-06,86136.0,85950.0,,N,5913036,,1,9,0,1,9,23.0,28
1157,210,2025-07-27,101884.0,101525.0,,Y,5208664,1.0,1,10,0,1,9,23.0,28
1158,210,2025-08-03,76023.0,,,N,\N,,11,10,0,1,9,27.0,28
1159,210,2025-08-31,70197.0,,,N,5923912,,1,10,0,1,9,27.0,28
1160,210,2025-09-07,79816.0,79707.0,,N,\N,,11,13,0,1,9,28.0,28
1161,210,2025-09-21,,,,N,5683988,,1,13,0,1,9,28.0,29
1162,210,2025-10-05,90989.0,,,N,\N,,11,15,0,1,9,28.0,29
1163,210,2025-10-19,94136.0,,,Y,5723204,31.0,1,15,0,1,9,28.0,29
1164,210,2025-10-26,76948.0,76837.0,,N,5954038,,1,15,0,1,9,28.0,29
1165,210,2025-11-09,70438.0,,,Y,5576292,1.0,1,16,0,1,9,30.0,29
1166,210,2025-11-23,114635.0,112987.0,,N,4929064,,1,16,0,1,9,30.0,29
1167,210,2025-11-30,80864.0,,,Y,\N,1.0,11,15,0,1,9,32.0,29
969,3,2017-03-26,87143.0,,,N,\N,,23,0,0,0,0,0.0,18
970,3,2017-04-09,93986.0,94090.0,94220.0,N,\N,,4,16,0,0,0,0.0,18
971,3,2017-04-16,91748.0,91168.0,,N,\N,,4,20,0,0,0,0.0,18
972,3,2017-04-30,96279.0,95964.0,,N,\N,,11,21,0,0,0,0.0,18
973,3,2017-05-14,82411.0,,,N,\N,,12,16,0,0,0,0.0,18
974,3,2017-05-28,74893.0,,,N,\N,,23,17,0,0,0,0.0,18
975,3,2017-06-11,74209.0,,,N,\N,,11,18,0,0,0,0.0,18
976,3,2017-06-25,103613.0,102284.0,102753.0,N,7439582,,1,16,0,0,0,2.0,18
977,3,2017-07-09,66608.0,,,N,\N,,11,12,0,0,0,17.0,18
978,3,2017-07-16,102573.0,,,N,\N,,11,11,0,0,0,18.0,18
979,3,2017-07-30,79102.0,,,N,\N,,11,12,0,0,0,18.0,18
980,3,2017-08-27,106915.0,,,N,5131819,,1,12,0,0,0,18.0,18
981,3,2017-09-03,97653.0,97002.0,97032.0,N,4606468,,1,13,0,0,0,18.0,18
982,3,2017-09-17,104728.0,,,N,7445240,,1,12,0,0,0,24.0,18
983,3,2017-10-01,93000.0,92307.0,,N,\N,,11,12,0,0,0,28.0,18
984,3,2017-10-08,91409.0,,,N,\N,,36,12,0,0,0,32.0,18
985,3,2017-10-22,96868.0,,,N,\N,,11,12,0,0,0,32.0,18
986,3,2017-10-29,78902.0,79159.0,,N,\N,,11,12,0,0,0,32.0,19
987,3,2017-11-12,70776.0,,,N,\N,,12,10,0,0,0,40.0,19
988,3,2017-11-26,99503.0,99646.0,,N,\N,,11,11,0,0,0,40.0,19
989,3,2018-03-25,84464.0,84230.0,,N,5451571,,1,12,0,0,1,40.0,19
990,3,2018-04-08,91503.0,,,N,\N,,11,14,0,0,1,0.0,19
991,3,2018-04-15,94285.0,,,N,5791870,,1,18,0,0,1,0.0,19
